Employee_ID,Name,Age,Department,Gender,Experience_Years,Monthly_Salary,Performance_Rating,Attendance_%,Attrition
11581,Employee_1581,26,Operations,Female,9,73769,1,86.96,No
11582,Employee_1582,29,Sales,Female,30,98504,2,71.52,Yes
11583,Employee_1583,59,Marketing,Male,21,16046,2,94.03,Yes
11584,Employee_1584,51,HR,Female,22,29909,2,83.19,Yes
11585,Employee_1585,52,HR,Female,22,94114,1,90.98,Yes
11586,Employee_1586,32,Marketing,Male,14,38368,2,75.24,No
11587,Employee_1587,28,IT,Male,25,109135,1,89.27,Yes
11588,Employee_1588,28,Finance,Male,2,86255,1,87.82,No
11589,Employee_1589,48,IT,Male,22,96496,4,92.67,No
11590,Employee_1590,40,HR,Male,19,104142,4,78.92,Yes
11591,Employee_1591,27,Operations,Male,7,30624,2,97.99,No
11592,Employee_1592,31,Marketing,Male,17,119715,3,98.84,No
11593,Employee_1593,40,Marketing,Male,5,25352,4,96.04,No
11594,Employee_1594,36,IT,Male,26,111421,4,87.16,No
11595,Employee_1595,24,Operations,Female,14,95539,3,82.61,Yes
11596,Employee_1596,26,IT,Male,4,24223,5,71.74,No
11597,Employee_1597,42,Finance,Female,8,111969,2,98.42,No
11598,Employee_1598,46,Sales,Female,6,93254,5,98.55,Yes
11599,Employee_1599,23,Operations,Female,19,81851,5,70.56,No
11600,Employee_1600,34,Sales,Female,9,65044,1,80.71,No
11601,Employee_1601,31,Finance,Female,25,102089,1,96.4,Yes
11602,Employee_1602,38,Sales,Female,3,105218,2,72.43,No
11603,Employee_1603,32,HR,Female,23,100000,3,75.9,Yes
11604,Employee_1604,43,Sales,Female,13,46419,1,99.36,No
11605,Employee_1605,32,Finance,Male,0,28767,4,95.42,No
11606,Employee_1606,33,Sales,Female,16,87002,2,97.36,No
11607,Employee_1607,45,Marketing,Female,23,46028,5,74.26,No
11608,Employee_1608,39,IT,Female,26,62953,2,76.34,No
11609,Employee_1609,56,HR,Female,6,72965,1,88.16,Yes
11610,Employee_1610,28,Marketing,Male,8,118394,3,85.05,No
11611,Employee_1611,49,Marketing,Female,34,84776,5,78.96,No
11612,Employee_1612,52,Finance,Male,11,46459,3,96.52,No
11613,Employee_1613,38,IT,Male,20,105932,2,97.04,No
11614,Employee_1614,26,IT,Female,2,97331,3,78.75,No
11615,Employee_1615,38,Operations,Female,14,39689,3,74.67,Yes
11616,Employee_1616,39,HR,Male,20,95446,2,74.47,No
11617,Employee_1617,42,Finance,Female,9,82982,5,84.53,No
11618,Employee_1618,57,HR,Female,32,18346,3,73.99,No
11619,Employee_1619,52,Operations,Male,5,60179,3,84.2,No
11620,Employee_1620,23,Sales,Male,1,55517,2,83.86,No
11621,Employee_1621,48,Marketing,Female,28,84678,4,96.52,No
11622,Employee_1622,30,HR,Female,32,96606,3,78.89,No
11623,Employee_1623,55,Marketing,Female,3,87623,1,86.82,No
11624,Employee_1624,49,Finance,Male,3,104288,5,92.3,No
11625,Employee_1625,35,Sales,Female,28,96171,3,87.88,Yes
11626,Employee_1626,53,Finance,Male,19,73916,2,98.62,No
11627,Employee_1627,27,Sales,Male,22,102754,1,88.07,No
11628,Employee_1628,32,Sales,Female,17,112409,2,97.06,No
11629,Employee_1629,50,Marketing,Male,24,63575,3,77.35,Yes
11630,Employee_1630,41,Finance,Female,0,60039,1,86.82,No
11631,Employee_1631,51,Finance,Female,14,64955,5,86.3,No
11632,Employee_1632,44,HR,Male,33,95260,5,99.68,No
11633,Employee_1633,40,Finance,Female,19,70871,5,76.14,No
11634,Employee_1634,57,HR,Male,26,75678,4,74.23,No
11635,Employee_1635,24,IT,Male,21,46351,2,88.35,No
11636,Employee_1636,48,IT,Female,4,75693,3,76.71,Yes
11637,Employee_1637,40,IT,Female,33,46433,1,89.17,Yes
11638,Employee_1638,44,Operations,Female,2,89797,2,99.17,No
11639,Employee_1639,52,Finance,Female,16,94015,3,98.4,No
11640,Employee_1640,56,Operations,Male,23,30804,4,76.93,No
11641,Employee_1641,54,Finance,Male,23,107781,3,75.13,No
11642,Employee_1642,56,HR,Male,2,60101,2,86.82,Yes
11643,Employee_1643,22,Operations,Female,6,75115,3,87.6,No
11644,Employee_1644,35,Operations,Male,24,93363,1,89.87,Yes
11645,Employee_1645,54,Operations,Male,2,59700,4,92.24,No
11646,Employee_1646,56,Sales,Female,14,92576,1,88.03,No
11647,Employee_1647,26,HR,Female,28,34477,4,73.35,No
11648,Employee_1648,59,IT,Female,28,31127,4,93.7,No
11649,Employee_1649,32,HR,Male,9,101718,3,72.39,No
11650,Employee_1650,23,Sales,Female,31,41049,1,70.6,No
11651,Employee_1651,38,Finance,Male,22,105063,4,93.09,No
11652,Employee_1652,41,HR,Male,8,27473,4,86.45,No
11653,Employee_1653,35,Operations,Male,13,97245,3,90.96,No
11654,Employee_1654,53,IT,Male,3,114510,2,81.48,No
11655,Employee_1655,55,IT,Male,19,76836,2,70.33,No
11656,Employee_1656,46,Finance,Female,27,57464,5,79.93,No
11657,Employee_1657,28,HR,Male,13,28714,5,88.24,No
11658,Employee_1658,56,Sales,Female,33,75878,4,76.77,No
11659,Employee_1659,50,Finance,Male,12,49208,2,90.63,No
11660,Employee_1660,43,HR,Male,30,112481,4,93.83,No
11661,Employee_1661,34,Marketing,Female,32,102104,1,83.63,Yes
11662,Employee_1662,34,IT,Male,27,89683,2,96.27,No
11663,Employee_1663,22,Sales,Male,24,96803,2,95.64,No
11664,Employee_1664,57,Operations,Female,31,56514,2,96.34,No
11665,Employee_1665,25,Sales,Female,8,111988,5,89.83,No
11666,Employee_1666,58,Operations,Male,27,20136,3,79.14,No
11667,Employee_1667,34,Sales,Male,30,113115,3,84.44,No
11668,Employee_1668,59,IT,Male,16,46516,5,91.32,Yes
11669,Employee_1669,45,Operations,Female,22,91982,5,76.32,No
11670,Employee_1670,40,HR,Male,12,78878,5,92.17,Yes
11671,Employee_1671,22,Operations,Female,9,60099,3,86.44,Yes
11672,Employee_1672,59,Finance,Female,15,105060,4,72.88,No
11673,Employee_1673,26,HR,Male,5,28188,5,86.72,No
11674,Employee_1674,37,Finance,Female,10,119123,4,72,No
11675,Employee_1675,45,Sales,Male,2,66188,4,70.43,No
11676,Employee_1676,48,HR,Male,27,20560,1,96.69,No
11677,Employee_1677,22,Sales,Female,14,51397,3,84.7,No
11678,Employee_1678,55,Marketing,Female,12,92193,4,86.3,No
11679,Employee_1679,57,Sales,Female,16,53082,3,78.4,Yes
11680,Employee_1680,25,Sales,Female,6,99376,3,86.28,No
11681,Employee_1681,21,Finance,Female,27,56430,1,75.07,No
11682,Employee_1682,32,Operations,Female,12,65522,3,92.37,No
11683,Employee_1683,56,Marketing,Male,16,55397,4,94.7,Yes
11684,Employee_1684,43,Sales,Male,14,91860,2,95.68,No
11685,Employee_1685,51,Sales,Male,27,40247,4,73.2,No
11686,Employee_1686,31,Marketing,Female,14,98094,4,86.73,No
11687,Employee_1687,30,Marketing,Female,10,34943,3,94.26,No
11688,Employee_1688,23,HR,Female,30,54460,4,73.85,No
11689,Employee_1689,34,Finance,Male,3,56986,2,72.99,No
11690,Employee_1690,36,Marketing,Male,34,59514,3,94.51,No
11691,Employee_1691,30,Marketing,Female,33,95908,5,93.9,Yes
11692,Employee_1692,49,IT,Female,26,67385,4,83.46,No
11693,Employee_1693,30,Operations,Female,9,27631,4,73.29,No
11694,Employee_1694,32,Marketing,Female,29,82008,1,85.48,No
11695,Employee_1695,50,Finance,Male,19,41955,5,81.84,No
11696,Employee_1696,21,Operations,Male,28,62367,5,85.56,Yes
11697,Employee_1697,25,Operations,Male,28,45802,2,83.2,No
11698,Employee_1698,40,Sales,Female,22,85408,5,87.06,No
11699,Employee_1699,28,Sales,Male,20,108083,1,91.81,Yes
11700,Employee_1700,32,Sales,Female,9,58341,2,93.25,No
11701,Employee_1701,21,Sales,Female,11,28691,5,89.47,No
11702,Employee_1702,40,IT,Female,29,19753,2,75.97,No
11703,Employee_1703,48,Marketing,Male,32,16833,5,81.91,No
11704,Employee_1704,57,Sales,Male,17,119232,5,72.14,Yes
11705,Employee_1705,57,HR,Female,13,23645,5,83.55,No
11706,Employee_1706,32,Sales,Male,21,110977,4,99.11,No
11707,Employee_1707,57,Marketing,Female,20,55024,5,89.25,No
11708,Employee_1708,48,Sales,Female,0,95598,4,74.64,Yes
11709,Employee_1709,35,IT,Female,14,24635,3,78.06,No
11710,Employee_1710,26,Finance,Male,21,35064,1,71.94,No
11711,Employee_1711,40,Finance,Male,31,24940,2,75.47,No
11712,Employee_1712,34,Marketing,Female,32,50169,2,84.64,Yes
11713,Employee_1713,22,Finance,Male,22,93647,3,80.35,No
11714,Employee_1714,29,Finance,Male,1,60200,5,76.12,No
11715,Employee_1715,57,HR,Male,1,71329,1,74.4,No
11716,Employee_1716,40,Marketing,Male,28,66158,3,89.68,No
11717,Employee_1717,46,Marketing,Female,2,44739,3,86.74,Yes
11718,Employee_1718,49,Finance,Male,6,32793,2,95.28,No
11719,Employee_1719,21,Finance,Female,28,98682,4,75.5,No
11720,Employee_1720,55,Finance,Female,22,48677,4,95.44,Yes
11721,Employee_1721,26,Operations,Male,15,81296,5,87.34,No
11722,Employee_1722,57,IT,Female,30,38022,5,77.99,No
11723,Employee_1723,25,Sales,Female,33,86148,3,78.21,No
11724,Employee_1724,53,IT,Male,0,116544,5,81.71,No
11725,Employee_1725,34,Marketing,Female,17,42265,4,83.8,No
11726,Employee_1726,32,HR,Female,14,15530,1,72.48,No
11727,Employee_1727,40,Sales,Male,16,24551,2,95.26,No
11728,Employee_1728,44,HR,Male,9,43394,4,73.65,Yes
11729,Employee_1729,54,Operations,Male,19,57987,5,84.5,No
11730,Employee_1730,45,Marketing,Male,5,63984,2,81.49,No
11731,Employee_1731,49,Operations,Male,7,83096,2,85.37,Yes
11732,Employee_1732,59,Marketing,Female,33,99097,3,96.62,Yes
11733,Employee_1733,51,HR,Female,31,85639,5,99.67,No
11734,Employee_1734,43,HR,Male,3,39090,3,70.61,Yes
11735,Employee_1735,58,HR,Male,19,98457,2,81.8,No
11736,Employee_1736,40,Marketing,Female,23,17781,3,94.53,No
11737,Employee_1737,43,Finance,Male,23,32330,5,79.8,No
11738,Employee_1738,36,HR,Male,25,20257,4,89.47,Yes
11739,Employee_1739,28,Operations,Female,24,73642,1,99.77,No
11740,Employee_1740,41,Sales,Female,6,69249,4,89.4,No
11741,Employee_1741,21,Marketing,Female,9,66663,2,73.34,No
11742,Employee_1742,28,Operations,Male,11,49956,4,95.29,No
11743,Employee_1743,49,IT,Female,0,119367,3,99,Yes
11744,Employee_1744,52,IT,Male,24,30615,5,91.38,Yes
11745,Employee_1745,58,Sales,Female,15,15881,4,82.57,No
11746,Employee_1746,25,Finance,Male,4,16847,4,98.45,Yes
11747,Employee_1747,42,HR,Male,18,119903,5,99.06,No
11748,Employee_1748,54,Marketing,Male,3,66127,3,98.05,No
11749,Employee_1749,21,Operations,Female,5,102646,1,82.35,No
11750,Employee_1750,46,HR,Female,25,52336,4,93.69,No
11751,Employee_1751,30,Operations,Female,8,96850,2,89.63,No
11752,Employee_1752,50,Marketing,Male,13,110654,3,75.39,No
11753,Employee_1753,38,IT,Female,8,54931,3,86.07,No
11754,Employee_1754,37,HR,Female,14,58924,4,92.43,No
11755,Employee_1755,46,Sales,Male,19,37966,5,96.88,Yes
11756,Employee_1756,28,Finance,Male,7,59023,4,95.88,Yes
11757,Employee_1757,32,Sales,Female,31,26320,4,74.64,Yes
11758,Employee_1758,47,Finance,Female,20,72841,5,84.64,Yes
11759,Employee_1759,28,Operations,Female,18,80125,2,84.35,No
11760,Employee_1760,45,HR,Male,28,82752,5,96.96,No
11761,Employee_1761,24,HR,Female,30,106100,4,70.06,No
11762,Employee_1762,53,Finance,Male,5,119005,1,92.16,No
11763,Employee_1763,21,IT,Male,3,104937,5,88.56,No
11764,Employee_1764,39,Marketing,Female,28,76858,2,97.65,Yes
11765,Employee_1765,51,Sales,Female,2,73714,5,83.71,No
11766,Employee_1766,36,Operations,Male,0,26780,5,89.73,No
11767,Employee_1767,34,Sales,Male,14,91230,3,99.18,No
11768,Employee_1768,25,Sales,Female,20,85345,3,92.32,Yes
11769,Employee_1769,46,Operations,Female,30,97098,4,72.02,No
11770,Employee_1770,48,Operations,Female,6,112977,4,75.03,No
11771,Employee_1771,22,HR,Male,16,16929,5,94.64,No
11772,Employee_1772,26,Sales,Male,18,110153,1,80.04,Yes
11773,Employee_1773,29,Marketing,Female,2,29244,4,91.18,No
11774,Employee_1774,53,Marketing,Male,29,113415,5,90.99,No
11775,Employee_1775,45,Finance,Male,34,26116,5,99.81,No
11776,Employee_1776,33,Operations,Female,28,102954,5,84.1,No
11777,Employee_1777,29,HR,Male,13,96243,5,92.13,No
11778,Employee_1778,33,Marketing,Female,34,98301,5,71.46,No
11779,Employee_1779,51,IT,Female,27,50895,3,83.88,No
11780,Employee_1780,31,HR,Male,29,93636,2,75.6,No
11781,Employee_1781,24,HR,Male,25,38867,2,95.22,Yes
11782,Employee_1782,54,Marketing,Female,6,16208,5,95.2,Yes
11783,Employee_1783,58,IT,Male,30,59085,4,77.09,Yes
11784,Employee_1784,24,Finance,Female,4,80572,1,79.55,Yes
11785,Employee_1785,58,Marketing,Male,34,80234,5,91.07,No
11786,Employee_1786,39,IT,Male,13,98748,1,92.15,No
11787,Employee_1787,26,HR,Male,26,26252,3,89.73,No
11788,Employee_1788,54,IT,Female,23,100261,2,99.9,No
11789,Employee_1789,38,HR,Male,28,22006,3,96.06,No
11790,Employee_1790,33,Marketing,Female,21,104595,4,82.51,No
11791,Employee_1791,43,Operations,Female,7,85883,4,79.81,No
11792,Employee_1792,39,Marketing,Female,14,47171,5,87.91,No
11793,Employee_1793,31,Sales,Male,4,43517,4,94.53,No
11794,Employee_1794,21,Sales,Female,3,39274,4,84.26,No
11795,Employee_1795,44,Sales,Female,10,48577,3,92.13,Yes
11796,Employee_1796,27,Marketing,Male,17,42648,1,70.57,No
11797,Employee_1797,45,Finance,Female,29,84654,2,97.78,No
11798,Employee_1798,41,Marketing,Female,14,32910,4,93.22,Yes
11799,Employee_1799,35,Operations,Male,5,93619,4,81.83,No
11800,Employee_1800,21,IT,Female,15,64647,3,81.52,Yes
11801,Employee_1801,32,Marketing,Male,8,93723,2,73.09,No
11802,Employee_1802,27,Marketing,Female,33,15424,3,94.48,No
11803,Employee_1803,35,HR,Female,26,66899,1,93.06,No
11804,Employee_1804,41,HR,Male,12,41641,3,88.91,No
11805,Employee_1805,39,HR,Female,26,49750,2,73.04,No
11806,Employee_1806,49,Marketing,Female,8,96454,2,77.87,No
11807,Employee_1807,45,Finance,Female,4,38154,4,83.77,No
11808,Employee_1808,53,IT,Male,21,63166,1,77.98,No
11809,Employee_1809,52,IT,Male,30,26992,5,83.02,No
11810,Employee_1810,55,Operations,Male,2,49001,4,76.78,No
11811,Employee_1811,58,Finance,Male,29,29546,3,80.49,No
11812,Employee_1812,46,Finance,Male,20,56524,3,89.57,No
11813,Employee_1813,31,IT,Female,34,83555,2,96.77,No
11814,Employee_1814,55,Sales,Male,5,16304,2,81.55,No
11815,Employee_1815,28,HR,Male,27,64284,2,90.76,No
11816,Employee_1816,34,HR,Male,31,97368,5,74.04,Yes
11817,Employee_1817,30,IT,Female,24,103327,5,86.22,No
11818,Employee_1818,22,Finance,Female,31,25022,4,97.65,No
11819,Employee_1819,29,Operations,Male,34,90886,5,70.84,No
11820,Employee_1820,23,Sales,Female,21,92354,2,78.03,No
11821,Employee_1821,41,IT,Female,23,48617,4,73.97,No
11822,Employee_1822,46,HR,Female,29,84498,4,85.99,Yes
11823,Employee_1823,28,Marketing,Female,31,73824,1,90.39,Yes
11824,Employee_1824,22,Finance,Male,30,85390,5,71.73,Yes
11825,Employee_1825,26,Marketing,Male,22,49307,3,72.11,No
11826,Employee_1826,48,Operations,Female,32,83480,3,96.09,Yes
11827,Employee_1827,49,IT,Female,24,37327,1,83.69,Yes
11828,Employee_1828,46,HR,Female,23,18244,2,83.89,Yes
11829,Employee_1829,45,Sales,Female,30,37720,1,98.34,No
11830,Employee_1830,32,Marketing,Male,12,40090,2,79.61,No
11831,Employee_1831,25,Sales,Female,9,79277,5,96.91,No
11832,Employee_1832,54,Operations,Male,22,114895,5,99.23,No
11833,Employee_1833,57,HR,Female,17,63536,4,77.25,Yes
11834,Employee_1834,35,Marketing,Male,31,22855,4,85.42,No
11835,Employee_1835,56,Operations,Female,32,16601,4,86.03,Yes
11836,Employee_1836,35,Sales,Male,27,46952,4,95.99,No
11837,Employee_1837,43,Sales,Male,15,65374,3,79.12,Yes
11838,Employee_1838,26,Marketing,Male,15,20690,4,93.94,Yes
11839,Employee_1839,41,HR,Female,17,27521,4,99.13,No
11840,Employee_1840,43,Sales,Male,7,115146,4,95.21,No
11841,Employee_1841,36,IT,Female,15,91019,2,97.27,Yes
11842,Employee_1842,35,Operations,Male,10,23058,4,91.25,No
11843,Employee_1843,45,Marketing,Male,5,28704,1,97.12,No
11844,Employee_1844,56,Finance,Female,0,73933,4,74.95,No
11845,Employee_1845,31,Finance,Male,11,86101,4,91.37,No
11846,Employee_1846,35,HR,Female,27,58856,3,91.96,No
11847,Employee_1847,24,IT,Female,16,52256,4,83.18,No
11848,Employee_1848,41,Sales,Female,0,72352,2,72.39,No
11849,Employee_1849,33,Finance,Female,31,45615,5,88.67,Yes
11850,Employee_1850,42,HR,Male,7,16927,4,71.56,No
11851,Employee_1851,39,Operations,Male,23,30512,4,81.47,No
11852,Employee_1852,54,IT,Female,9,23301,4,81.81,No
11853,Employee_1853,34,IT,Male,9,101849,3,99.97,No
11854,Employee_1854,24,HR,Male,24,88993,5,78.99,No
11855,Employee_1855,47,HR,Female,9,86028,3,94.61,No
11856,Employee_1856,49,Sales,Male,18,83759,3,71.6,No
11857,Employee_1857,48,HR,Female,14,103047,3,85.89,No
11858,Employee_1858,55,Sales,Male,15,101991,2,86.1,No
11859,Employee_1859,28,Sales,Male,1,78058,5,88.86,Yes
11860,Employee_1860,36,Marketing,Female,28,114258,2,94.3,No
11861,Employee_1861,56,IT,Male,3,79926,2,92.86,Yes
11862,Employee_1862,50,Operations,Male,28,38434,5,92.83,No
11863,Employee_1863,38,IT,Female,30,45341,2,82.97,No
11864,Employee_1864,22,IT,Male,16,30007,5,91.82,No
11865,Employee_1865,33,Marketing,Female,9,114878,4,84.74,No
11866,Employee_1866,24,Sales,Male,26,41799,3,72.01,No
11867,Employee_1867,46,Sales,Female,14,70820,2,96.71,No
11868,Employee_1868,45,HR,Female,30,30674,5,96.7,No
11869,Employee_1869,50,Marketing,Female,20,30426,1,79.69,No
11870,Employee_1870,31,HR,Female,25,87631,2,97.42,No
11871,Employee_1871,27,Marketing,Female,16,59791,2,92.74,No
11872,Employee_1872,51,HR,Male,2,104640,5,82.02,No
11873,Employee_1873,30,Finance,Male,13,18255,1,79.95,Yes
11874,Employee_1874,59,IT,Female,12,48826,1,99.25,No
11875,Employee_1875,33,IT,Male,26,115261,4,91.38,No
11876,Employee_1876,51,Operations,Female,0,103568,2,81.36,Yes
11877,Employee_1877,27,Sales,Male,16,19944,3,89.26,No
11878,Employee_1878,56,Operations,Male,33,52826,2,87.15,No
11879,Employee_1879,40,Finance,Female,13,45497,3,85.74,No
11880,Employee_1880,24,Operations,Female,16,42723,3,89.34,No
11881,Employee_1881,27,IT,Male,2,50287,5,86.13,No
11882,Employee_1882,21,Sales,Male,33,26845,2,89.64,No
11883,Employee_1883,33,Finance,Female,24,104833,5,97.23,No
11884,Employee_1884,42,IT,Male,1,83106,4,99.8,Yes
11885,Employee_1885,41,HR,Male,33,108039,3,91.28,Yes
11886,Employee_1886,42,Marketing,Female,25,87986,1,97.83,Yes
11887,Employee_1887,48,Finance,Male,30,100807,3,95.75,No
11888,Employee_1888,29,Sales,Female,8,70569,4,78.85,No
11889,Employee_1889,46,Operations,Female,29,96434,3,97.99,No
11890,Employee_1890,29,Operations,Female,19,94925,5,72.12,No
11891,Employee_1891,35,Finance,Male,20,40463,2,79.9,Yes
11892,Employee_1892,30,Sales,Male,28,15744,1,89.2,Yes
11893,Employee_1893,44,Finance,Female,24,103340,5,85.81,No
11894,Employee_1894,28,Sales,Female,24,51282,2,86.27,Yes
11895,Employee_1895,44,Operations,Male,8,67082,1,93.85,Yes
11896,Employee_1896,36,IT,Male,25,69689,4,75.84,No
11897,Employee_1897,46,HR,Male,15,91407,3,99.46,No
11898,Employee_1898,47,IT,Female,11,94072,1,83.12,Yes
11899,Employee_1899,57,HR,Female,23,103633,4,98.5,No
11900,Employee_1900,24,Operations,Male,25,79766,2,81.49,No
11901,Employee_1901,44,IT,Male,19,80711,1,88.05,Yes
11902,Employee_1902,39,IT,Male,8,18217,4,83.51,No
11903,Employee_1903,56,Finance,Female,22,95642,2,90.28,No
11904,Employee_1904,59,Marketing,Female,28,45359,5,75.51,Yes
11905,Employee_1905,30,Operations,Male,30,68509,3,82.02,No
11906,Employee_1906,45,Sales,Male,18,76970,4,72.05,No
11907,Employee_1907,38,Operations,Female,19,37357,5,87.94,No
11908,Employee_1908,39,Sales,Female,22,57354,2,98.88,No
11909,Employee_1909,56,Sales,Male,26,53570,1,71.38,No
11910,Employee_1910,30,HR,Male,29,22034,3,89.79,Yes
11911,Employee_1911,53,Sales,Male,20,31263,2,93.25,No
11912,Employee_1912,25,Sales,Female,34,57180,4,76.39,No
11913,Employee_1913,55,Finance,Male,6,65099,3,78.19,Yes
11914,Employee_1914,54,IT,Female,21,89312,5,76.05,No
11915,Employee_1915,53,Operations,Female,9,90348,3,78.92,Yes
11916,Employee_1916,41,Operations,Male,22,100275,5,73.3,No
11917,Employee_1917,37,Sales,Male,14,41925,2,81.11,No
11918,Employee_1918,42,Marketing,Female,29,34575,1,81.07,No
11919,Employee_1919,57,Operations,Male,33,37231,3,94.22,No
11920,Employee_1920,35,Sales,Female,12,91935,1,94.03,No
11921,Employee_1921,55,HR,Male,3,62731,1,93.9,No
11922,Employee_1922,48,HR,Male,17,38100,3,87.01,No
11923,Employee_1923,27,HR,Male,22,25768,3,79.78,Yes
11924,Employee_1924,52,Sales,Male,32,113835,1,82.33,No
11925,Employee_1925,31,Finance,Female,33,74337,4,79.53,Yes
11926,Employee_1926,30,Marketing,Female,33,65697,4,87.46,No
11927,Employee_1927,29,Sales,Female,34,26357,3,98.14,No
11928,Employee_1928,34,Finance,Male,16,81973,1,78.53,Yes
11929,Employee_1929,33,Finance,Female,27,39946,1,83.77,No
11930,Employee_1930,45,Operations,Female,13,101424,2,89.65,No
11931,Employee_1931,22,Sales,Female,33,86038,1,95.34,No
11932,Employee_1932,55,Sales,Male,10,70149,4,77.6,No
11933,Employee_1933,27,Finance,Female,12,20566,2,78.41,Yes
11934,Employee_1934,41,Finance,Male,32,56576,4,96.55,Yes
11935,Employee_1935,38,Finance,Male,1,68318,5,72.41,No
11936,Employee_1936,23,Operations,Female,33,84550,3,88.16,No
11937,Employee_1937,59,Sales,Male,28,66408,5,95.81,No
11938,Employee_1938,31,Finance,Female,3,68506,3,97.65,Yes
11939,Employee_1939,59,HR,Female,11,94149,4,70.38,No
